Transfer Protocall,number of messages,data size (bytes),average time (s),average throughput (bytes / sec),dropped messages
tcp,2048,0.003012592,679813.2637941015,,
tcp,2048,0.00391724,522817.0854989738,,
tcp,2048,0.002953073,693514.8572351581,,
tcp,2048,0.003135044,653260.3689134825,,
tcp,2048,0.003973698,515388.9399748043,,
tcp,2048,0.002948511,694587.8784240588,,
tcp,2048,0.003628487,564422.5816435335,,
tcp,2048,0.003135998,653061.6409831893,,
tcp,2048,0.003467537,590620.9508362853,,
tcp,2048,0.003559041,575435.9109659034,,
tcp,2048,0.003095248,661659.4211513908,,
tcp,2048,0.003441288,595126.0109586876,,
tcp,2048,0.003797491,539303.4506204228,,
tcp,2048,0.004062887,504075.05795755575,,
tcp,2048,0.003071448,666786.4798622669,,
tcp,2048,0.002803749,730450.5503167367,,
tcp,2048,0.003132492,653792.5715372936,,
tcp,2048,0.003071307,666817.0912253318,,
tcp,2048,0.003407788,600976.3518153124,,
tcp,2048,0.003802058,538655.6438644545,,
tcp,2048,0.004013376,510293.5782742509,,
tcp,2048,0.003724072,549935.661823939,,
tcp,2048,0.003975056,515212.86744136433,,
tcp,2048,0.003911012,523649.6333941189,,
tcp,2048,0.004046195,506154.54766762356,,
tcp,2048,0.003295272,621496.4955851899,,
tcp,2048,0.00299076,684775.776056922,,
tcp,2048,0.002976371,688086.2634396049,,
tcp,2048,0.00310356,659887.3551663251,,
tcp,2048,0.002981358,686935.2825121975,,
tcp,2048,0.003072292,666603.3046338044,,
tcp,2048,0.003359772,609565.172874826,,
tcp,2048,0.003561539,575032.3104702771,,
tcp,2048,0.003044093,672778.3940897995,,
tcp,2048,0.003449887,593642.6323528858,,
tcp,2048,0.003275922,625167.5100933416,,
tcp,2048,0.003148397,650489.7571684893,,
tcp,2048,0.002913932,702830.4023566782,,
tcp,2048,0.002963384,691101.7944350108,,
tcp,2048,0.003018294,678528.9968439125,,
tcp,2048,0.003061427,668969.0787988739,,
tcp,2048,0.002903024,705471.2603133835,,
tcp,2048,0.00303642,674478.4977045336,,
tcp,2048,0.00280411,730356.5124050055,,
tcp,2048,0.003243522,631412.3967711641,,
tcp,2048,0.00350998,583479.1081430664,,
tcp,2048,0.003475008,589351.1612059599,,
tcp,2048,0.003535906,579200.9176714539,,
tcp,2048,0.00383584,533911.7377158588,,
tcp,2048,0.003025183,676983.8386636445,,
tcp,2048,0.003096999,661285.3281515428,,
tcp,2048,0.003975038,515215.200458461,,
tcp,2048,0.003131743,653948.9351457,,
tcp,2048,0.003114593,657549.7986414277,,
tcp,2048,0.003933986,520591.5831932294,,
tcp,2048,0.003269404,626413.8662581926,,
tcp,2048,0.003408545,600842.8816401133,,
tcp,2048,0.003392725,603644.5629987695,,
tcp,2048,0.003160547,647989.0980896661,,
tcp,2048,0.003873195,528762.429983515,,
tcp,2048,0.002978801,687524.9471179846,,
tcp,2048,0.003472324,589806.71158567,,
tcp,2048,0.003438539,595601.7948320493,,
tcp,2048,0.002971443,689227.4225014581,,
tcp,2048,0.003105766,659418.6426150586,,
tcp,2048,0.002882259,710553.7704973773,,
tcp,2048,0.002969433,689693.9584088948,,
tcp,2048,0.003998004,512255.6155521605,,
tcp,2048,0.002873856,712631.3914127917,,
tcp,2048,0.002834493,722527.8030321472,,
tcp,2048,0.002643599,774701.4581258353,,
tcp,2048,0.003947688,518784.6658601186,,
tcp,2048,0.003929319,521209.90940160374,,
tcp,2048,0.003322123,616473.2612248252,,
tcp,2048,0.003523589,581225.5629132682,,
tcp,2048,0.003940811,519689.9825949532,,
tcp,2048,0.003005873,681332.8440689277,,
tcp,2048,0.004105367,498859.1762928868,,
tcp,2048,0.003866675,529654.0309180368,,
tcp,2048,0.002975327,688327.7031398566,,
tcp,2048,0.00290744,704399.746856341,,
tcp,2048,0.002843296,720290.8174175323,,
tcp,2048,0.003031234,675632.4322041783,,
tcp,2048,0.003670027,558034.0417114097,,
tcp,2048,0.002837552,721748.8877736866,,
tcp,2048,0.003111667,658168.1137473901,,
tcp,2048,0.003484253,587787.3966098329,,
tcp,2048,0.003580016,572064.4823933748,,
tcp,2048,0.002900864,705996.5582667785,,
tcp,2048,0.003538726,578739.3542195695,,
tcp,2048,0.003501838,584835.7348341071,,
tcp,2048,0.003062569,668719.6272149298,,
tcp,2048,0.004124239,496576.4593177069,,
tcp,2048,0.003905466,524393.247822411,,
tcp,2048,0.00296071,691725.971135302,,
tcp,2048,0.002945469,695305.2298292733,,
tcp,2048,0.003782809,541396.6182273544,,
tcp,2048,0.003855502,531188.9346705046,,
tcp,2048,0.003051983,671039.1243987925,,
tcp,2048,0.003138313,652579.905191101,,
tcp,2048,0.002869394,713739.5561571538,,
tcp,2048,0.003734112,548457.0361038983,,
tcp,2048,0.003567254,574111.0669439294,,
tcp,2048,0.002893793,707721.6649566849,,
tcp,2048,0.003031344,675607.9151689812,,
tcp,2048,0.003232087,633646.3096445114,,
tcp,2048,0.003954758,517857.22413356265,,
tcp,2048,0.003877838,528129.3339226651,,
tcp,2048,0.003028353,676275.1898474187,,
tcp,2048,0.003968421,516074.27740151563,,
tcp,2048,0.003032467,675357.7202983578,,
tcp,2048,0.002856707,716909.3645235581,,
tcp,2048,0.002911039,703528.8774901333,,
tcp,2048,0.003442437,594927.3726723249,,
tcp,2048,0.00286815,714049.1257430748,,
tcp,2048,0.003028689,676200.1644936142,,
tcp,2048,0.003693846,554435.6749036099,,
tcp,2048,0.002656915,770818.7879552037,,
tcp,2048,0.004182615,489645.8316149108,,
tcp,2048,0.003378091,606259.570864136,,
tcp,2048,0.003407757,600981.8188327395,,
tcp,2048,0.003881108,527684.3623006626,,
tcp,2048,0.003256046,628983.7428586697,,
tcp,2048,0.003129688,654378.3278077559,,
tcp,2048,0.003342162,612776.9988408701,,
tcp,2048,0.003766371,543759.4968737811,,
tcp,2048,0.003259608,628296.408647911,,
tcp,2048,0.003580586,571973.4144075857,,
tcp,2048,0.003168598,646342.6411302412,,
tcp,2048,0.003707742,552357.742259305,,
tcp,2048,0.003452171,593249.8708783545,,
tcp,2048,0.002807832,729388.3679650349,,
tcp,2048,0.005429229,377217.46494760126,,
tcp,2048,0.003578358,572329.5433268555,,
tcp,2048,0.003820346,536077.09877587,,
tcp,2048,0.003868651,529383.4982788574,,
tcp,2048,0.003994539,512699.9636253395,,
tcp,2048,0.00339735,602822.7883497432,,
tcp,2048,0.003591978,570159.3940720127,,
tcp,2048,0.004008223,510949.61532828887,,
tcp,2048,0.00397545,515161.80558175803,,
tcp,2048,0.002864776,714890.0996098822,,
tcp,2048,0.003136307,652997.2990526756,,
tcp,2048,0.004021834,509220.4203355981,,
tcp,2048,0.003433113,596543.1373799815,,
tcp,2048,0.003528666,580389.302926375,,
tcp,2048,0.0040588,504582.63526165363,,
tcp,2048,0.003418024,599176.6002813322,,
tcp,2048,0.004003116,511601.4624607431,,
tcp,2048,0.0034206,598725.3698181605,,
tcp,2048,0.003474387,589456.4998084555,,
tcp,2048,0.003046822,672175.7949758798,,
tcp,2048,0.003065398,668102.4780468964,,
tcp,2048,0.003931701,520894.1371686199,,
tcp,2048,0.003065224,668140.403441967,,
tcp,2048,0.003436738,595913.9160448076,,
tcp,2048,0.003468535,590451.0117383852,,
tcp,2048,0.003334555,614174.9048973551,,
tcp,2048,0.003734702,548370.3920687648,,
tcp,2048,0.003825365,535373.7486488217,,
tcp,2048,0.003691156,554839.7304259153,,
tcp,2048,0.003137104,652831.4011903973,,
tcp,2048,0.003263754,627498.2734605611,,
tcp,2048,0.003001692,682281.8596977971,,
tcp,2048,0.003177698,644491.7043721587,,
tcp,2048,0.003057797,669763.2315029415,,
tcp,2048,0.003528942,580343.9104411463,,
tcp,2048,0.003158473,648414.5978135637,,
tcp,2048,0.00414224,494418.4788906485,,
tcp,2048,0.003774211,542629.9695486024,,
tcp,2048,0.003623231,565241.3550226303,,
tcp,2048,0.003587583,570857.8728352765,,
tcp,2048,0.003393059,603585.1424923646,,
tcp,2048,0.003524234,581119.187885935,,
tcp,2048,0.003029885,675933.2449911465,,
tcp,2048,0.004188584,488948.05499901634,,
tcp,2048,0.003759748,544717.3587165949,,
tcp,2048,0.003809788,537562.7200253662,,
tcp,2048,0.003589314,570582.5681453336,,
tcp,2048,0.003644226,561984.9043390832,,
tcp,2048,0.003285795,623289.0365954053,,
tcp,2048,0.003056768,669988.6939407898,,
tcp,2048,0.002946136,695147.8139502046,,
tcp,2048,0.003169394,646180.3108102054,,
tcp,2048,0.003202394,639521.5579344702,,
tcp,2048,0.003195984,640804.2092826498,,
tcp,2048,0.003851808,531698.3608736469,,
tcp,2048,0.003185468,642919.6589009841,,
tcp,2048,0.003356286,610198.2965694818,,
tcp,2048,0.003100457,660547.7837622002,,
tcp,2048,0.00395813,517416.0525298563,,
tcp,2048,0.003086485,663537.9728072549,,
tcp,2048,0.003967702,516167.7968758742,,
tcp,2048,0.003854359,531346.4573486798,,
tcp,2048,0.003828802,534893.1597925408,,
tcp,2048,0.003832188,534420.5451298319,,
tcp,2048,0.004442061,461047.2481129818,,
tcp,2048,0.004505726,454532.74344689405,,
tcp,2048,0.003597564,569274.0976949958,,
tcp,2048,0.003396569,602961.4001658732,,
tcp,2048,0.003760738,544573.9639400564,,
tcp,2048,0.003829899,534739.9500613463,,
tcp,2048,0.003793522,539867.7007804357,,
tcp,2048,0.003394339,603357.5314663621,,
tcp,2048,0.003048808,671737.9382368453,,
tcp,2048,0.003533187,579646.6476300292,,
tcp,2048,0.002802077,730886.4103306226,,
tcp,2048,0.002949418,694374.279942687,,
tcp,2048,0.003134636,653345.3964032825,,
tcp,2048,0.003787312,540752.9139400186,,
tcp,2048,0.003841542,533119.2526334478,,
tcp,2048,0.00295303,693524.9557234433,,
tcp,2048,0.002946248,695121.3882877477,,
tcp,2048,0.002929559,699081.3293058785,,
tcp,2048,0.002978873,687508.3294923953,,
tcp,2048,0.003736392,548122.3597524029,,
tcp,2048,0.003524731,581037.2479488505,,
tcp,2048,0.003373604,607065.9152645065,,
tcp,2048,0.003098115,661047.1205878414,,
tcp,2048,0.003742894,547170.1843546731,,
tcp,2048,0.00271951,753076.8410485713,,
tcp,2048,0.004012832,510362.7562778606,,
tcp,2048,0.004234248,483675.02328630723,,
tcp,2048,0.002707414,756441.3865038742,,
tcp,2048,0.003939908,519809.09198895004,,
tcp,2048,0.003516922,582327.3874143356,,
tcp,2048,0.003572798,573220.2044448077,,
tcp,2048,0.00397934,514658.20965285704,,
tcp,2048,0.005167135,396351.1694585104,,
tcp,2048,0.003336008,613907.400701677,,
tcp,2048,0.00394577,519036.8419852145,,
tcp,2048,0.003910107,523770.83286979096,,
tcp,2048,0.003532351,579783.832354146,,
tcp,2048,0.003129477,654422.4482237768,,
tcp,2048,0.004196417,488035.38828481536,,
tcp,2048,0.003941754,519565.6552894981,,
tcp,2048,0.003335586,613985.0688904438,,
tcp,2048,0.00351639,582415.4886119002,,
tcp,2048,0.003755081,545394.3603347038,,
tcp,2048,0.002936847,697346.5080067161,,
tcp,2048,0.003958035,517428.4714511114,,
tcp,2048,0.003067376,667671.6516005863,,
tcp,2048,0.003394323,603360.3755446962,,
tcp,2048,0.003384275,605151.7681039514,,
tcp,2048,0.003368655,607957.7754326281,,
tcp,2048,0.003472757,589733.1716558343,,
tcp,2048,0.003892034,526203.0085040367,,
tcp,2048,0.003193103,641382.3794597293,,
tcp,2048,0.003221939,635642.0776433073,,
tcp,2048,0.003561926,574969.833736018,,
tcp,2048,0.003845306,532597.4057721284,,
tcp,2048,0.003884065,527282.6278653936,,
tcp,2048,0.003245925,630944.9540577801,,
tcp,2048,0.003100524,660533.5098196305,,
tcp,2048,0.003903701,524630.3443834453,,
tcp,2048,0.003784447,541162.2887042678,,
tcp,2048,0.003184894,643035.5295969034,,
tcp,2048,0.002971614,689187.7612637442,,
tcp,2048,0.003127107,654918.4277992406,,
tcp,2048,0.003187016,642607.3794420863,,
tcp,2048,0.003732997,548620.8534322423,,
tcp,2048,0.003513544,582887.2500244767,,
tcp,2048,0.003786603,540854.1640092717,,
tcp,2048,0.002680659,763991.2424519493,,
tcp,2048,0.003003852,681791.2467058963,,
tcp,2048,0.00345006,593612.8647038023,,
tcp,2048,0.003318143,617212.6999951479,,
tcp,2048,0.003903464,524662.1974738335,,
tcp,2048,0.003770077,543224.9792245622,,
tcp,2048,0.003687996,555315.1359166333,,
tcp,2048,0.003245567,631014.5500000463,,
tcp,2048,0.003839568,533393.3400840928,,
tcp,2048,0.00391053,523714.17685070826,,
tcp,2048,0.00368359,555979.3570945734,,
tcp,1024,0.003213191,318686.31525483547,,
tcp,1024,0.003016798,339432.7362985523,,
tcp,1024,0.002932167,349229.76760873443,,
tcp,1024,0.002860597,357967.2355106294,,
tcp,1024,0.002673441,383026.96786650614,,
tcp,1024,0.002956205,346390.05075764365,,
tcp,1024,0.002974002,344317.1860677969,,
tcp,1024,0.002986171,342914.0528121129,,
tcp,1024,0.002558912,400170.0722807193,,
tcp,1024,0.002881559,355363.19055067067,,
tcp,1024,0.002751419,372171.5958201931,,
tcp,1024,0.00429877,238207.67335772788,,
tcp,1024,0.00264382,387318.3499633107,,
tcp,1024,0.003081196,332338.4815506706,,
tcp,1024,0.003066208,333962.9927258686,,
tcp,1024,0.002426743,421964.748636341,,
tcp,1024,0.002853495,358858.1721713197,,
tcp,1024,0.002998502,341503.8575928914,,
tcp,1024,0.002439571,419745.93073946197,,
tcp,1024,0.002455443,417032.69023145724,,
tcp,1024,0.002777892,368624.84214649093,,
tcp,1024,0.002948706,347270.9724197665,,
tcp,1024,0.002925592,350014.62951771816,,
tcp,1024,0.002863068,357658.2882418441,,
tcp,1024,0.002873393,356373.1101175509,,
tcp,1024,0.002963463,345541.6855212972,,
tcp,1024,0.0032233,317686.8426767598,,
tcp,1024,0.002856948,358424.4445471181,,
tcp,1024,0.002963197,345572.7040760368,,
tcp,1024,0.00287209,356534.7882552427,,
tcp,1024,0.002986579,342867.2069280605,,
tcp,1024,0.002692713,380285.6078609195,,
tcp,1024,0.002923488,350266.5309383859,,
tcp,1024,0.003127676,327399.6411392996,,
tcp,1024,0.002943239,347916.02041152626,,
tcp,1024,0.003027418,338242.02670394373,,
tcp,1024,0.003033142,337603.71258582687,,
tcp,1024,0.00307088,333454.90543427295,,
tcp,1024,0.003425312,298950.86929307465,,
tcp,1024,0.002395378,427489.94104479544,,
tcp,1024,0.002435646,420422.34380529844,,
tcp,1024,0.003378371,303104.66198058176,,
tcp,1024,0.002798365,365927.96150609374,,
tcp,1024,0.00285268,358960.6966081019,,
tcp,1024,0.003070034,333546.7945957602,,
tcp,1024,0.002972521,344488.7353192795,,
tcp,1024,0.002925524,350022.76515249914,,
tcp,1024,0.004037171,253642.9593891366,,
tcp,1024,0.003151214,324954.12878972996,,
tcp,1024,0.002854827,358690.73677669436,,
tcp,1024,0.00300388,340892.4457701373,,
tcp,1024,0.002955948,346420.1670665384,,
tcp,1024,0.003053513,335351.44602299057,,
tcp,1024,0.003045914,336188.086728647,,
tcp,1024,0.002868238,357013.6090519685,,
tcp,1024,0.002933599,349059.2954251757,,
tcp,1024,0.003013089,339850.5653168559,,
tcp,1024,0.002990792,342384.2246468494,,
tcp,1024,0.002999406,341400.9307176154,,
tcp,1024,0.002963059,345588.79860306525,,
tcp,1024,0.002943863,347842.27391016495,,
tcp,1024,0.003052512,335461.4166954954,,
tcp,1024,0.003024017,338622.434992925,,
tcp,1024,0.003173411,322681.17807620886,,
tcp,1024,0.003021623,338890.72197292646,,
tcp,1024,0.002737518,374061.4673583881,,
tcp,1024,0.003131445,327005.5836842097,,
tcp,1024,0.002825136,362460.4266838836,,
tcp,1024,0.002771091,369529.5463050474,,
tcp,1024,0.002831081,361699.2943684762,,
tcp,1024,0.002805485,364999.2781996696,,
tcp,1024,0.002854797,358694.5061242533,,
tcp,1024,0.00302218,338828.26304191013,,
tcp,1024,0.002910734,351801.2982292439,,
tcp,1024,0.002928387,349680.55793172144,,
tcp,1024,0.002838307,360778.44997035206,,
tcp,1024,0.002530891,404600.59322981513,,
tcp,1024,0.003287038,311526.6692992293,,
tcp,1024,0.002997737,341591.00681614166,,
tcp,1024,0.002853452,358863.57997260866,,
tcp,1024,0.003039819,336862.1618589791,,
tcp,1024,0.003105562,329730.9794491303,,
tcp,1024,0.002939936,348306.90191895334,,
tcp,1024,0.002978421,343806.3322814337,,
tcp,1024,0.002825259,362444.6466677922,,
tcp,1024,0.003617551,283064.42673510336,,
tcp,1024,0.00307276,333250.88845207565,,
tcp,1024,0.003100834,330233.7371171756,,
tcp,1024,0.003180934,321918.0278496819,,
tcp,1024,0.002762893,370626.0068703348,,
tcp,1024,0.002904651,352538.05018227664,,
tcp,1024,0.00290526,352464.1512291499,,
tcp,1024,0.003012814,339881.58578657696,,
tcp,1024,0.002636461,388399.4491100001,,
tcp,1024,0.002465477,415335.4503002867,,
tcp,1024,0.002783642,367863.3962269574,,
tcp,1024,0.002887195,354669.4975573177,,
tcp,1024,0.00299864,341488.14129071846,,
tcp,1024,0.003073173,333206.1032685111,,
tcp,1024,0.002951553,346936.00284324895,,
tcp,1024,0.002904914,352506.132711674,,
tcp,1024,0.003067234,333851.2809912775,,
tcp,1024,0.002970374,344737.7333628695,,
tcp,1024,0.003092383,331136.21436930675,,
tcp,1024,0.002940841,348199.71565956814,,
tcp,1024,0.002648163,386683.1460148035,,
tcp,1024,0.003231047,316925.1329367849,,
tcp,1024,0.002849557,359354.1031114661,,
tcp,1024,0.002304509,444346.279402684,,
tcp,1024,0.002903316,352700.15389299684,,
tcp,1024,0.003404124,300811.60380761686,,
tcp,1024,0.002845215,359902.5029742919,,
tcp,1024,0.002838411,360765.23096901755,,
tcp,1024,0.00264227,387545.5574184319,,
tcp,1024,0.002812222,364124.88061042124,,
tcp,1024,0.003056744,334996.97717571375,,
tcp,1024,0.002930756,349397.9027936819,,
tcp,1024,0.002953786,346673.72653266013,,
tcp,1024,0.003406826,300573.02603655134,,
tcp,1024,0.002899242,353195.7663416852,,
tcp,1024,0.002545399,402294.4929262564,,
tcp,1024,0.00229914,445383.92616369604,,
tcp,1024,0.003081123,332346.35553335585,,
tcp,1024,0.002535228,403908.445315372,,
tcp,1024,0.00293546,348838.00153979275,,
tcp,1024,0.002729508,375159.18619765906,,
tcp,1024,0.002543994,402516.67260221526,,
tcp,1024,0.002478823,413099.28139282233,,
tcp,1024,0.002772435,369350.4085758548,,
tcp,1024,0.002793068,366621.93688087794,,
tcp,1024,0.002835979,361074.6059826254,,
tcp,1024,0.002833566,361382.08885905606,,
tcp,1024,0.002729751,375125.7898614196,,
tcp,1024,0.002913224,351500.60551471496,,
tcp,1024,0.00276557,370267.25051255256,,
tcp,1024,0.002786685,367461.69732136925,,
tcp,1024,0.003021391,338916.74397653266,,
tcp,1024,0.003033237,337593.1389469402,,
tcp,1024,0.002849739,359331.1527827636,,
tcp,1024,0.002881083,355421.90211111587,,
tcp,1024,0.002558035,400307.2671015056,,
tcp,1024,0.002955942,346420.87023358373,,
tcp,1024,0.002961878,345726.59643645014,,
tcp,1024,0.003049616,335779.9801679949,,
tcp,1024,0.002961337,345789.75645122456,,
tcp,1024,0.003013826,339767.4583735093,,
tcp,1024,0.002976843,343988.58119155094,,
tcp,1024,0.002510825,407834.0784403533,,
tcp,1024,0.002935904,348785.24638407794,,
tcp,1024,0.003110778,329178.102712569,,
tcp,1024,0.002851458,359114.53018070053,,
tcp,1024,0.002935134,348876.74634275644,,
tcp,1024,0.003034868,337411.7095043343,,
tcp,1024,0.003022034,338844.63245615375,,
tcp,1024,0.002878711,355714.76261423953,,
tcp,1024,0.003014263,339718.19977221626,,
tcp,1024,0.003035701,337319.12332604564,,
tcp,1024,0.002846436,359748.1201052825,,
tcp,1024,0.003072328,333297.74685515347,,
tcp,1024,0.002891619,354126.87494445156,,
tcp,1024,0.003025408,338466.7456422407,,
tcp,1024,0.002917482,350987.5982096891,,
tcp,1024,0.003146903,325399.2893965909,,
tcp,1024,0.002895435,353660.1581454945,,
tcp,1024,0.00308079,332382.2785714054,,
tcp,1024,0.002858244,358261.925853776,,
tcp,1024,0.002940678,348219.0161588586,,
tcp,1024,0.002955837,346433.17611898086,,
tcp,1024,0.003017491,339354.7818369632,,
tcp,1024,0.002918932,350813.2426517644,,
tcp,1024,0.003005849,340669.14206269174,,
tcp,1024,0.00299281,342153.3608882622,,
tcp,1024,0.002938202,348512.4576186389,,
tcp,1024,0.003061051,334525.6253489406,,
tcp,1024,0.00277419,369116.75119584455,,
tcp,1024,0.002995906,341799.7760944436,,
tcp,1024,0.003127034,327466.8583712233,,
tcp,1024,0.002888523,354506.43806540576,,
tcp,1024,0.003036271,337255.7983131282,,
tcp,1024,0.002995054,341897.00753308623,,
tcp,1024,0.002978623,343783.0165146781,,
tcp,1024,0.002955585,346462.7138113098,,
tcp,1024,0.003040639,336771.31681860297,,
tcp,1024,0.003147701,325316.794701911,,
tcp,1024,0.003031667,337767.96726025647,,
tcp,1024,0.003090755,331310.6344566295,,
tcp,1024,0.003060678,334566.39345922705,,
tcp,1024,0.002920996,350565.3551049026,,
tcp,1024,0.003070964,333445.7844507458,,
tcp,1024,0.002977038,343966.04947602283,,
tcp,1024,0.002995422,341855.00406954344,,
tcp,1024,0.002970678,344702.4551297717,,
tcp,1024,0.002972362,344507.1629902414,,
tcp,1024,0.003141869,325920.65423478826,,
tcp,1024,0.00311666,328556.8525280268,,
tcp,1024,0.002992944,342138.04200813646,,
tcp,1024,0.002999079,341438.15484687133,,
tcp,1024,0.003318011,308618.62724385184,,
tcp,1024,0.003169802,323048.56896424445,,
tcp,1024,0.002651189,386241.79566224816,,
tcp,1024,0.002952431,346832.83030153794,,
tcp,1024,0.00305052,335680.47414866975,,
tcp,1024,0.002836883,360959.54609337077,,
tcp,1024,0.002846273,359768.72211484984,,
tcp,1024,0.002897522,353405.4271201392,,
tcp,1024,0.003095048,330851.08857762464,,
tcp,1024,0.002936435,348722.1750183471,,
tcp,1024,0.003019719,339104.4001114011,,
tcp,1024,0.002917783,350951.39014793077,,
tcp,1024,0.003105494,329738.1994619858,,
tcp,1024,0.002305345,444185.14365528803,,
tcp,1024,0.002919757,350714.11764746177,,
tcp,1024,0.003019944,339079.1352422429,,
tcp,1024,0.003182833,321725.959231917,,
tcp,1024,0.002938605,348464.6626545589,,
tcp,1024,0.003010952,340091.77163900324,,
tcp,1024,0.002949315,347199.2649140563,,
tcp,1024,0.003000906,341230.2817882333,,
tcp,1024,0.003115901,328636.8854466172,,
tcp,1024,0.002996755,341702.9420156136,,
tcp,1024,0.003751518,272956.17400742846,,
tcp,1024,0.003107231,329553.8696672375,,
tcp,1024,0.00316781,323251.7101720116,,
tcp,1024,0.002356571,434529.6619537455,,
tcp,1024,0.003031071,337834.38263240946,,
tcp,1024,0.003015542,339574.1130450181,,
tcp,1024,0.002984875,343062.9423342686,,
tcp,1024,0.002350294,435690.1732293917,,
tcp,1024,0.003049295,335815.3278052796,,
tcp,1024,0.003014919,339644.28231736907,,
tcp,1024,0.00307552,332951.8260326709,,
tcp,1024,0.002978996,343739.9714534696,,
tcp,1024,0.002894123,353820.48378731654,,
tcp,1024,0.003098266,330507.4515874363,,
tcp,1024,0.002957737,346210.6333321725,,
tcp,1024,0.003166417,323393.9181099647,,
tcp,1024,0.003002158,341087.9773816035,,
tcp,1024,0.002849928,359307.322851665,,
tcp,1024,0.002998175,341541.10417170444,,
tcp,1024,0.003043435,336461.9254230828,,
tcp,1024,0.003002128,341091.38584364153,,
tcp,1024,0.002983079,343269.4876669374,,
tcp,1024,0.002975063,344194.3918498533,,
tcp,1024,0.003056369,335038.07949890866,,
tcp,1024,0.002938365,348493.1245777839,,
tcp,1024,0.002977151,343952.9939865328,,
tcp,1024,0.002942999,347944.39277757145,,
tcp,1024,0.00294379,347850.899690535,,
tcp,1024,0.002848577,359477.7322150674,,
tcp,1024,0.003026035,338396.6147119911,,
tcp,1024,0.003172478,322776.07598854904,,
tcp,1024,0.002906781,352279.72110730043,,
tcp,1024,0.00302987,337968.2956694512,,
tcp,1024,0.002981637,343435.5020413283,,
tcp,1024,0.00306009,334630.68079697003,,
tcp,1024,0.013720067,74635.2040409132,,
tcp,1024,0.002883823,355084.2059308078,,
tcp,1024,0.002991737,342276.07573794085,,
tcp,1024,0.003138357,326285.3779859971,,
tcp,1024,0.002982937,343285.82869836,,
tcp,1024,0.002916172,351145.2685232558,,
tcp,1024,0.003164816,323557.5148760623,,
tcp,1024,0.002913519,351465.0153302587,,
tcp,1024,0.002978065,343847.4311339746,,
tcp,1024,0.002963145,345578.76850441,,
tcp,1024,0.002964481,345423.0268299915,,
tcp,1024,0.002988001,342704.0352396134,,
tcp,1024,0.002383954,429538.48941716156,,
tcp,1024,0.003020184,339052.19019768335,,
tcp,1024,0.003021123,338946.80885220494,,
tcp,1024,0.003128432,327320.5235082623,,
tcp,1024,0.003023253,338708.007566684,,
tcp,1024,0.003026255,338372.0142552429,,
tcp,1024,0.002352134,435349.34659334883,,
tcp,1024,0.002591555,395129.5650680769,,
tcp,1024,0.002923836,350224.84161218343,,
tcp,1024,0.002919981,350687.2133757035,,
tcp,1024,0.003095532,330799.3585593688,,
tcp,1024,0.003045303,336255.53844724153,,
tcp,1024,0.002873111,356408.08865372767,,
tcp,1024,0.003042452,336570.63447508786,,
tcp,1024,0.003018049,339292.0393273933,,
tcp,1024,0.003009864,340214.7073754827,,
tcp,1024,0.003004861,340781.1542696983,,
tcp,1024,0.002955772,346440.7944861782,,
tcp,1024,0.002689161,380787.9111737825,,
tcp,1024,0.002941431,348129.87284080434,,
tcp,1024,0.004926617,207850.53922397457,,
tcp,1024,0.003122181,327975.86046420754,,
tcp,1024,0.002877569,355855.93255974056,,
tcp,1024,0.003020367,339031.64747860114,,
tcp,1024,0.003011241,340059.13176660385,,
tcp,1024,0.003010978,340088.8349234036,,
tcp,1024,0.002979555,343675.48174140096,,
tcp,1024,0.003056519,335021.63735936204,,
tcp,1024,0.002896554,353523.5317553203,,
tcp,1024,0.003069908,333560.4845487226,,
tcp,1024,0.003029871,337968.18412401056,,
tcp,1024,0.003041596,336665.3559512835,,
tcp,1024,0.003109217,329343.36844292306,,
tcp,1024,0.002793427,366574.820104481,,
tcp,1024,0.003374792,303426.10744602926,,
tcp,1024,0.003078792,332597.97998695594,,
tcp,1024,0.002786667,367464.0708775035,,
tcp,1024,0.002819127,363233.01504330954,,
tcp,1024,0.003009121,340298.7118165072,,
tcp,1024,0.002815414,363712.0508742231,,
tcp,1024,0.002775146,368989.59550236276,,
tcp,1024,0.002933121,349116.18034169066,,
tcp,1024,0.002695737,379859.0144364973,,
tcp,1024,0.003214,318606.0983198507,,
tcp,1024,0.002751156,372207.17400249204,,
tcp,1024,0.002878458,355746.02790799795,,
tcp,1024,0.003091183,331264.7617433196,,
tcp,1024,0.003021732,338878.49749746174,,
tcp,1024,0.002945584,347639.0420371648,,
tcp,1024,0.003008702,340346.1027379914,,
tcp,1024,0.002729994,375092.39947047504,,
tcp,1024,0.002654054,385824.8551084492,,
tcp,1024,0.002974025,344314.5232471146,,
tcp,1024,0.015013803,68203.90543288733,,
tcp,1024,0.003783861,270623.0487853544,,
tcp,1024,0.003001832,341125.0196546642,,
tcp,1024,0.003413015,300027.98112519283,,
tcp,1024,0.00406026,252200.5979912616,,
tcp,1024,0.00513521,199407.61916260482,,
tcp,1024,0.003588609,285347.3309574824,,
tcp,1024,0.002820488,363057.74036266067,,
tcp,1024,0.003170405,322987.12625043176,,
tcp,1024,0.002760838,370901.8783427351,,
tcp,1024,0.002974739,344231.8805111978,,
tcp,1024,0.00262709,389784.8950740173,,
tcp,1024,0.002972681,344470.1937409362,,
tcp,1024,0.00318307,321702.004668449,,
