Transfer Protocall,number of messages,data size (bytes),average time (s),average throughput (bytes / sec),dropped messages
tcp,262144,0.046657665,5618455.188445457,,
tcp,262144,0.049365352,5310283.212403712,,
tcp,262144,0.04771915,5493475.889658554,,
tcp,262144,0.050515222,5189406.07644959,,
tcp,262144,0.045520618,5758797.035664147,,
tcp,262144,0.049328831,5314214.723636975,,
tcp,262144,0.045480188,5763916.367276231,,
tcp,262144,0.0467488,5607502.224656034,,
tcp,262144,0.047473121,5521945.7764321,,
tcp,262144,0.049356083,5311280.475802749,,
tcp,262144,0.045659097,5741331.240081248,,
tcp,262144,0.044068691,5948531.577668145,,
tcp,262144,0.058331014,4494075.827312036,,
tcp,262144,0.045483898,5763446.220022743,,
tcp,262144,0.051056414,5134398.980703971,,
tcp,262144,0.060665344,4321149.155603568,,
tcp,262144,0.05339915,4909141.812182404,,
tcp,262144,0.046104289,5685891.82668016,,
tcp,262144,0.050698812,5170614.254235385,,
tcp,262144,0.048871681,5363924.355292792,,
tcp,262144,0.045759093,5728784.877794671,,
tcp,262144,0.041954726,6248259.1353355525,,
tcp,262144,0.047505028,5518236.932730573,,
tcp,262144,0.045627197,5745345.259758121,,
tcp,262144,0.049410601,5305420.18705662,,
tcp,262144,0.049255681,5322106.905800369,,
tcp,262144,0.051491508,5091014.230929108,,
tcp,262144,0.049374951,5309250.8385476675,,
tcp,262144,0.051251467,5114858.46834394,,
tcp,262144,0.053023888,4943884.914663369,,
tcp,262144,0.045452013,5767489.329900526,,
tcp,262144,0.058691405,4466480.228237849,,
tcp,262144,0.04818849,5439971.2462457325,,
tcp,262144,0.047868952,5476284.502739897,,
tcp,262144,0.059708632,4390386.971183664,,
tcp,262144,0.044744497,5858686.935289495,,
tcp,262144,0.050521508,5188760.398838451,,
tcp,262144,0.054150479,4841028.276037964,,
tcp,262144,0.048058182,5454721.5289999945,,
tcp,1048576,0.280326288,3740555.363113145,,
tcp,1048576,0.234637362,4468921.705657431,,
tcp,1048576,0.304286383,3446016.8399977335,,
tcp,1048576,0.799405908,1311694.0837019684,,
tcp,1048576,0.915185405,1145752.5374325654,,
tcp,1048576,0.34751423,3017361.3322251583,,
tcp,1048576,0.354597611,2957087.0402733763,,
tcp,1048576,0.409323311,2561730.475203744,,
tcp,1048576,0.172139908,6091417.220927061,,
tcp,1048576,0.173840198,6031838.50492393,,
tcp,1048576,0.190627733,5500647.6943205325,,
tcp,1048576,0.263621249,3977585.2818298424,,
tcp,1048576,0.187602131,5589360.815949366,,
tcp,1048576,0.193746272,5412109.297256568,,
tcp,1048576,0.177670248,5901809.739129761,,
tcp,1048576,0.194841493,5381687.359581051,,
tcp,1048576,0.175954918,5959344.6544074435,,
tcp,1048576,0.180936194,5795280.51750663,,
tcp,1048576,0.171106681,6128200.219136972,,
tcp,1048576,0.181211686,5786470.0844955435,,
tcp,1048576,0.191933565,5463223.69409436,,
tcp,1048576,0.214242398,4894344.022418942,,
tcp,1048576,0.175217238,5984434.020127632,,
tcp,1048576,0.178139089,5886276.8743585525,,
tcp,1048576,0.184016663,5698266.574913382,,
tcp,1048576,0.177372793,5911707.1015508,,
tcp,1048576,0.171601856,6110516.660146147,,
tcp,1048576,0.181469161,5778260.031741702,,
tcp,1048576,0.187837494,5582357.268884773,,
tcp,1048576,0.181949466,5763006.74605992,,
tcp,1048576,0.185393882,5655936.370111717,,
tcp,1048576,0.184044521,5697404.053663733,,
tcp,1048576,0.163405471,6417018.925884067,,
tcp,1048576,0.200114976,5239867.704853834,,
tcp,1048576,0.182198697,5755123.4847744275,,
tcp,1048576,0.196392033,5339198.255562638,,
tcp,1048576,0.188201784,5571551.8615912795,,
tcp,1048576,0.251477098,4169667.967140292,,
tcp,1048576,0.189403193,5536210.786055756,,
tcp,1048576,0.176540631,5939573.196608773,,
tcp,1048576,0.180802557,5799563.996210518,,
tcp,1048576,0.204563499,5125919.36061868,,
tcp,1048576,0.176034902,5956636.940099526,,
tcp,1048576,0.167142196,6273556.439332651,,
tcp,1048576,0.170457389,6151543.245802035,,
tcp,1048576,0.192950248,5434437.171596691,,
tcp,1048576,0.16935555,6191565.614472038,,
tcp,1048576,0.189170995,5543006.209805049,,
tcp,1048576,0.178685821,5868266.402626317,,
tcp,1048576,0.174796598,5998835.286256543,,
tcp,1048576,0.177072817,5921722.02241522,,
tcp,1048576,0.17867848,5868507.500175735,,
tcp,1048576,0.162154681,6466516.991883818,,
tcp,1048576,0.207158829,5061700.749428353,,
tcp,1048576,0.190204109,5512898.77759686,,
tcp,1048576,0.181542091,5775938.760119272,,
tcp,1048576,0.189200181,5542151.146250754,,
tcp,1048576,0.184249006,5691080.906021279,,
tcp,1048576,0.182296753,5752027.848790044,,
tcp,1048576,0.202858331,5169006.34462974,,
tcp,1048576,0.17975103,5833490.91240256,,
tcp,1048576,0.165530427,6334642.029286857,,
tcp,1048576,0.174866954,5996421.71384766,,
tcp,1048576,0.191410103,5478164.3370203925,,
tcp,4096,0.003386654,1209453.3424436038,,
tcp,4096,0.00393725,1040320.0203187504,,
tcp,4096,0.00403006,1016362.0392748495,,
tcp,4096,0.003941035,1039320.8890557938,,
tcp,4096,0.004512483,907704.2506309719,,
tcp,4096,0.003571911,1146725.1003734416,,
tcp,4096,0.003953327,1036089.3495529208,,
tcp,4096,0.004004793,1022774.4605027025,,
tcp,4096,0.004630894,884494.4410301769,,
tcp,4096,0.003776081,1084722.4940354829,,
tcp,4096,0.003441743,1190094.6700552597,,
tcp,4096,0.004144283,988349.4925418944,,
tcp,4096,0.004158124,985059.6086119605,,
tcp,4096,0.00328483,1246944.2863100984,,
tcp,4096,0.004041482,1013489.6060405564,,
tcp,4096,0.003913462,1046643.6112066502,,
tcp,4096,0.003957547,1034984.5497728771,,
tcp,4096,0.003672185,1115412.2137092766,,
tcp,4096,0.004098845,999305.9020284982,,
tcp,4096,0.003978938,1029420.4131856291,,
tcp,4096,0.004012127,1020904.8716553589,,
tcp,4096,0.003808172,1075581.6701556547,,
tcp,4096,0.004004036,1022967.8254641067,,
tcp,4096,0.004005486,1022597.5075184385,,
tcp,4096,0.004007122,1022180.0084948748,,
tcp,4096,0.003983044,1028359.2147111606,,
tcp,4096,0.004359738,939505.9978374847,,
tcp,4096,0.003491928,1172990.9665949584,,
tcp,4096,0.003777168,1084410.330702791,,
tcp,4096,0.003974704,1030516.9894412264,,
tcp,4096,0.003803045,1077031.6943396672,,
tcp,4096,0.003759008,1089649.1840400447,,
tcp,4096,0.003784217,1082390.359749454,,
tcp,4096,0.004055678,1009942.1107888742,,
tcp,4096,0.004160338,984535.3911148565,,
tcp,4096,0.003785417,1082047.2354829072,,
tcp,4096,0.004107375,997230.591314404,,
tcp,4096,0.004118522,994531.533399603,,
tcp,4096,0.003913172,1046721.1765800224,,
tcp,4096,0.00378974,1080812.9317578515,,
tcp,4096,0.004804878,852467.0137306296,,
tcp,4096,0.003586305,1142122.6025114986,,
tcp,4096,0.003303811,1239780.3627386675,,
tcp,4096,0.003575767,1145488.5063819874,,
tcp,4096,0.0038812,1055343.7081315056,,
tcp,4096,0.003602415,1137015.030195022,,
tcp,4096,0.003791885,1080201.5356478374,,
tcp,4096,0.003911337,1047212.2448155197,,
tcp,4096,0.00398615,1027557.9192955609,,
tcp,4096,0.004256099,962383.6287642745,,
tcp,4096,0.003726289,1099216.942110502,,
tcp,4096,0.003960803,1034133.7350027255,,
tcp,4096,0.004243136,965323.7605393747,,
tcp,4096,0.004207468,973507.1068870875,,
tcp,4096,0.003439255,1190955.5993957995,,
tcp,4096,0.003431759,1193557.006771163,,
tcp,4096,0.004026213,1017333.1614596645,,
tcp,4096,0.003913322,1046681.0551240096,,
tcp,4096,0.00405261,1010706.6803862202,,
tcp,4096,0.003964627,1033136.2824295955,,
tcp,4096,0.003962315,1033739.1146337431,,
tcp,4096,0.003785963,1081891.1859413313,,
tcp,4096,0.00360674,1135651.585642436,,
tcp,4096,0.003971707,1031294.6045617162,,
tcp,4096,0.003834597,1068169.6146948428,,
tcp,4096,0.003930223,1042180.0493254454,,
tcp,4096,0.003746087,1093407.6010514437,,
tcp,4096,0.003972606,1031061.2227842378,,
tcp,4096,0.004055932,1009878.8638468297,,
tcp,4096,0.004144771,988233.1255454161,,
tcp,4096,0.003839236,1066878.9311206709,,
tcp,4096,0.003940776,1039389.196442528,,
tcp,4096,0.003912624,1046867.7797815482,,
tcp,4096,0.003927478,1042908.451683243,,
tcp,4096,0.003624626,1130047.624223851,,
tcp,4096,0.003967837,1032300.4700041862,,
tcp,4096,0.004007319,1022129.7580751621,,
tcp,4096,0.004035475,1014998.2344085887,,
tcp,4096,0.003504136,1168904.4032537548,,
tcp,4096,0.003959605,1034446.6177813192,,
tcp,4096,0.003728916,1098442.5500601246,,
tcp,4096,0.004106563,997427.7759771371,,
tcp,4096,0.003924902,1043592.9355688371,,
tcp,4096,0.004269311,959405.3935166589,,
tcp,4096,0.003762322,1088689.3785274094,,
tcp,4096,0.003986872,1027371.8343603708,,
tcp,4096,0.004073499,1005523.7524300361,,
tcp,4096,0.0034229,1196646.118788162,,
tcp,4096,0.004137959,989859.9768629897,,
tcp,4096,0.003935631,1040747.9766268737,,
tcp,4096,0.00398059,1028993.189451815,,
tcp,4096,0.003471993,1179725.8807837458,,
tcp,4096,0.004060971,1008625.7695511738,,
tcp,4096,0.003971987,1031221.9048048245,,
tcp,4096,0.00404574,1012422.9436394825,,
tcp,4096,0.003413073,1200091.5304184821,,
tcp,4096,0.003945107,1038248.1387703806,,
tcp,4096,0.004004765,1022781.6114054132,,
tcp,4096,0.004091736,1001042.1004678698,,
tcp,4096,0.004061563,1008478.7555923668,,
tcp,4096,0.003721985,1100488.0460292022,,
tcp,4096,0.004004781,1022777.5251630489,,
tcp,4096,0.004030538,1016241.504235911,,
tcp,4096,0.004327998,946396.0011072095,,
tcp,4096,0.00403293,1015638.7539580405,,
tcp,4096,0.004003131,1023199.090911589,,
tcp,4096,0.004220132,970585.7541896794,,
tcp,4096,0.00384836,1064349.4891330334,,
tcp,4096,0.003886753,1053835.939664805,,
tcp,4096,0.003608533,1135087.3055615674,,
tcp,4096,0.004126504,992607.7861550602,,
tcp,4096,0.003871318,1058037.5985646232,,
tcp,4096,0.004215614,971625.9600618082,,
tcp,4096,0.004176511,980722.904836118,,
tcp,4096,0.00384029,1066586.1171942744,,
tcp,4096,0.003568487,1147825.3949082622,,
tcp,4096,0.004149469,987114.2548600796,,
tcp,4096,0.003932259,1041640.4412832421,,
tcp,4096,0.003408015,1201872.644339887,,
tcp,4096,0.00388699,1053771.6845168113,,
tcp,4096,0.004074703,1005226.6386040897,,
tcp,4096,0.003984422,1028003.55986389,,
tcp,4096,0.004145801,987987.6048078525,,
tcp,4096,0.00379585,1079073.1983613684,,
tcp,4096,0.003906743,1048443.6780202845,,
tcp,4096,0.004175468,980967.881923655,,
tcp,4096,0.00395693,1035145.9338426507,,
tcp,4096,0.003572895,1146409.2843478469,,
tcp,4096,0.004370491,937194.4708271909,,
tcp,4096,0.003845785,1065062.1394591741,,
tcp,4096,0.003993231,1025735.801409936,,
tcp,4096,0.003538008,1157713.6060743786,,
tcp,4096,0.003940838,1039372.8440499202,,
tcp,4096,0.004054095,1010336.4622683978,,
tcp,4096,0.004124382,993118.4841753261,,
tcp,4096,0.003872335,1057759.7237842283,,
tcp,4096,0.00390535,1048817.6475860039,,
tcp,4096,0.004043352,1013020.8797057491,,
tcp,4096,0.003610725,1134398.2164246792,,
tcp,4096,0.00379211,1080137.4432703692,,
tcp,4096,0.003998172,1024468.1819591552,,
tcp,4096,0.004057272,1009545.3299655532,,
tcp,4096,0.003551794,1153220.034720482,,
tcp,4096,0.004003354,1023142.0953530465,,
tcp,4096,0.003726124,1099265.6175693562,,
tcp,4096,0.003949386,1037123.238903465,,
tcp,4096,0.004363133,938774.9582696654,,
tcp,4096,0.004184116,978940.3544261202,,
tcp,4096,0.004044012,1012855.550379178,,
tcp,4096,0.004008005,1021954.8129306225,,
tcp,4096,0.003850325,1063806.3020654102,,
tcp,4096,0.003812352,1074402.3636852,,
tcp,4096,0.003951884,1036467.6695975894,,
tcp,4096,0.004320084,948129.7122926313,,
tcp,4096,0.003601814,1137204.7529383805,,
tcp,4096,0.003580138,1144089.9764199033,,
tcp,4096,0.003799237,1078111.2102245793,,
tcp,4096,0.004029155,1016590.3272522402,,
tcp,4096,0.003908311,1048023.0462724179,,
tcp,4096,0.003978361,1029569.7147644471,,
tcp,4096,0.003262414,1255512.0226923989,,
tcp,4096,0.00382203,1071681.802602282,,
tcp,4096,0.00345517,1185469.8900488254,,
tcp,4096,0.003549899,1153835.6443380502,,
tcp,4096,0.003594715,1139450.5544945844,,
tcp,4096,0.003342999,1225247.1508367187,,
tcp,4096,0.004219037,970837.6579774009,,
tcp,4096,0.003769926,1086493.474938235,,
tcp,4096,0.003806113,1076163.529564151,,
tcp,4096,0.004025411,1017535.8491344114,,
tcp,4096,0.003990185,1026518.8205559391,,
tcp,4096,0.004012386,1020838.9721228217,,
tcp,4096,0.004197543,975808.9434700252,,
tcp,4096,0.003490698,1173404.2876238506,,
tcp,4096,0.004071614,1005989.2710851274,,
tcp,4096,0.003712019,1103442.6278529286,,
tcp,4096,0.004062923,1008141.1830841982,,
tcp,4096,0.003895099,1051577.8931421256,,
tcp,4096,0.004098399,999414.6494765395,,
tcp,4096,0.00350462,1168742.9735606143,,
tcp,4096,0.004018561,1019270.3308472858,,
tcp,4096,0.003986124,1027564.6216725822,,
tcp,4096,0.004008077,1021936.4548136177,,
tcp,4096,0.003944043,1038528.2310563043,,
tcp,4096,0.004106644,997408.1025771897,,
tcp,4096,0.004019224,1019102.1948515435,,
tcp,4096,0.003798274,1078384.5504563388,,
tcp,4096,0.003646393,1123301.8492521239,,
tcp,4096,0.004002543,1023349.40561538,,
tcp,4096,0.003951467,1036577.0484733897,,
tcp,4096,0.003994912,1025304.1869257697,,
tcp,4096,0.00439022,932982.8573511122,,
tcp,4096,0.004158235,985033.3134130227,,
tcp,4096,0.004509662,908272.0611877342,,
tcp,4096,0.004110114,996566.0319884071,,
tcp,4096,0.004024235,1017833.203080834,,
tcp,4096,0.004076329,1004825.6654455516,,
tcp,4096,0.004441143,922285.0964267532,,
tcp,4096,0.003996076,1025005.5304253472,,
tcp,4096,0.003924241,1043768.7185878747,,
tcp,4096,0.004116008,995138.9793217117,,
tcp,4096,0.003541346,1156622.3690088459,,
tcp,4096,0.004094123,1000458.4620442522,,
tcp,4096,0.00387159,1057963.265738366,,
tcp,4096,0.004053763,1010419.2080296751,,
tcp,4096,0.003736665,1096164.6280841338,,
tcp,4096,0.003217034,1273222.4775989312,,
tcp,4096,0.00298117,1373957.2047216361,,
tcp,4096,0.003019603,1356469.7081040123,,
tcp,4096,0.002862437,1430948.5239325792,,
tcp,4096,0.003355048,1220846.9148578502,,
tcp,4096,0.003607915,1135281.7347415334,,
tcp,4096,0.003637962,1125905.1084095987,,
tcp,4096,0.003091019,1325129.3505475055,,
tcp,4096,0.003544189,1155694.5749789302,,
tcp,4096,0.003675621,1114369.5174230423,,
tcp,4096,0.003675407,1114434.4014145916,,
tcp,4096,0.008472997,483418.0868941651,,
tcp,4096,0.00348673,1174739.6557806311,,
tcp,4096,0.003264332,1254774.330552162,,
tcp,4096,0.003582003,1143494.2963476023,,
tcp,4096,0.003922272,1044292.695662106,,
tcp,4096,0.003151181,1299830.1271808888,,
tcp,4096,0.003383367,1210628.34744206,,
tcp,4096,0.003850975,1063626.7438765508,,
tcp,4096,0.008519241,480794.005005845,,
tcp,4096,0.003865986,1059496.8528080545,,
tcp,4096,0.0037926,1079997.89062912,,
tcp,4096,0.003054073,1341159.8216545577,,
tcp,4096,0.02210668,185283.36231401548,,
tcp,4096,0.003618054,1132100.294799359,,
tcp,4096,0.003491618,1173095.1094879222,,
tcp,4096,0.003313629,1236106.9993049917,,
tcp,4096,0.003622341,1130760.4667810127,,
tcp,4096,0.003967301,1032439.9383863235,,
tcp,4096,0.003448594,1187730.4199914515,,
tcp,4096,0.003967963,1032267.6899961013,,
tcp,4096,0.002990217,1369800.2519549585,,
tcp,4096,0.003421313,1197201.1914723967,,
tcp,4096,0.00352801,1160994.4416257325,,
tcp,4096,0.004436116,923330.2285152146,,
tcp,4096,0.004194089,976612.5611545201,,
tcp,4096,0.003380747,1211566.5561486855,,
tcp,4096,0.004138709,989680.5984668166,,
tcp,4096,0.003496443,1171476.268882404,,
tcp,4096,0.003565402,1148818.5623949277,,
tcp,4096,0.003524972,1161995.045634405,,
tcp,4096,0.003838887,1066975.9229693399,,
tcp,4096,0.003959637,1034438.2578504039,,
tcp,4096,0.00368088,1112777.3793223358,,
tcp,4096,0.003436863,1191784.484863086,,
tcp,4096,0.003800758,1077679.7680883654,,
tcp,4096,0.003673897,1114892.4425480627,,
tcp,4096,0.003436488,1191914.5360030357,,
tcp,4096,0.003489977,1173646.7031158085,,
tcp,4096,0.003476306,1178262.2128201602,,
tcp,2048,0.003874361,528603.2974211747,,
tcp,2048,0.003043172,672982.0069322404,,
tcp,2048,0.002899421,706347.9225679885,,
tcp,2048,0.002947155,694907.4616028001,,
tcp,2048,0.003429883,597104.9158236593,,
tcp,2048,0.003145195,651151.9953452806,,
tcp,2048,0.003497481,585564.2961319875,,
tcp,2048,0.003359546,609606.1789301293,,
tcp,2048,0.002724093,751809.8684589696,,
tcp,2048,0.003301033,620411.8528957451,,
tcp,2048,0.003795788,539545.4119144694,,
tcp,2048,0.003481839,588194.916536922,,
tcp,2048,0.003115923,657269.1302063626,,
tcp,2048,0.003104345,659720.488541061,,
tcp,2048,0.002856105,717060.4722165327,,
tcp,2048,0.003091296,662505.3052182645,,
tcp,2048,0.003040839,673498.3338479939,,
tcp,2048,0.003036508,674458.9508738328,,
tcp,2048,0.003376815,606488.6586916961,,
tcp,2048,0.002984717,686162.2056630495,,
tcp,2048,0.0029025,705598.6218776916,,
tcp,2048,0.004749756,431180.04377488024,,
tcp,2048,0.003746265,546677.824446482,,
tcp,2048,0.004108503,498478.3995533166,,
tcp,2048,0.003577148,572523.1385450085,,
tcp,2048,0.003993172,512875.47844170005,,
tcp,2048,0.002995615,683665.9584092081,,
tcp,2048,0.003439611,595416.1677003591,,
tcp,2048,0.003946355,518959.90097190946,,
tcp,2048,0.003529562,580241.9677002416,,
tcp,2048,0.00358413,571407.8451395457,,
tcp,2048,0.00372719,549475.6103123265,,
tcp,2048,0.003380928,605750.8471047003,,
tcp,2048,0.003599903,568904.2176969768,,
tcp,2048,0.003100067,660630.8831389772,,
tcp,2048,0.002897832,706735.2420706239,,
tcp,2048,0.003689347,555111.7853647271,,
tcp,2048,0.003385892,604862.7658531341,,
tcp,2048,0.003087144,663396.3300707709,,
tcp,2048,0.003805794,538126.866561879,,
tcp,2048,0.003576901,572562.6736663944,,
tcp,2048,0.00373759,547946.6715182778,,
tcp,2048,0.003012092,679926.1111546394,,
tcp,2048,0.003843561,532839.208223832,,
tcp,2048,0.00353551,579265.7919225232,,
tcp,2048,0.003413618,599949.9651103315,,
tcp,2048,0.003845849,532522.2077101831,,
tcp,2048,0.003672809,557611.3541433818,,
tcp,2048,0.002974473,688525.3286884769,,
tcp,2048,0.003683358,556014.3760123235,,
tcp,2048,0.003051571,671129.7230180782,,
tcp,2048,0.003588096,570776.2557077626,,
tcp,2048,0.004017265,509799.57757329923,,
tcp,2048,0.003522064,581477.2247182333,,
tcp,2048,0.003932165,520832.67106034467,,
tcp,2048,0.003464551,591129.9905817522,,
tcp,2048,0.003953471,518025.80567809904,,
tcp,2048,0.002903314,705400.7937136665,,
tcp,2048,0.003027067,676562.4943220615,,
tcp,2048,0.003224537,635129.9426863453,,
tcp,2048,0.003770317,543190.4001705957,,
tcp,2048,0.003043319,672949.5002002747,,
tcp,2048,0.003994826,512663.1297583424,,
tcp,2048,0.00309442,661836.466930798,,
tcp,2048,0.003959077,517292.2880762359,,
tcp,2048,0.003848322,532179.9994906872,,
tcp,2048,0.00349107,586639.6262463944,,
tcp,2048,0.003098484,660968.3961576049,,
tcp,2048,0.002931961,698508.6090845001,,
tcp,2048,0.003940531,519726.9099012291,,
tcp,2048,0.003305611,619552.633386082,,
tcp,2048,0.003372057,607344.4191483122,,
tcp,2048,0.003431506,596822.5030059688,,
tcp,2048,0.002984151,686292.3491472114,,
tcp,2048,0.003316755,617470.9919786056,,
tcp,2048,0.003361028,609337.3813011971,,
tcp,2048,0.003355175,610400.3516955151,,
tcp,2048,0.003585352,571213.0914900405,,
tcp,2048,0.002991153,684685.805105924,,
tcp,2048,0.003670599,557947.0816616034,,
tcp,2048,0.003473989,589524.0313081015,,
tcp,2048,0.004008582,510903.85577742953,,
tcp,2048,0.003907086,524175.8179881375,,
tcp,2048,0.003447499,594053.8343883493,,
tcp,2048,0.002796212,732419.4302864016,,
tcp,2048,0.003047162,672100.7941159676,,
tcp,2048,0.003508601,583708.4353564284,,
tcp,2048,0.003477807,588876.8410667988,,
tcp,2048,0.004349079,470904.2995080108,,
tcp,2048,0.004339382,471956.60580239305,,
tcp,2048,0.003378044,606268.0059821601,,
tcp,2048,0.002921247,701070.467509252,,
tcp,2048,0.003323176,616277.9220841748,,
tcp,2048,0.003728634,549262.8131374653,,
tcp,2048,0.003967203,516232.7211387973,,
tcp,2048,0.004092591,500416.4843249668,,
tcp,2048,0.00280693,729622.755109675,,
tcp,2048,0.003232219,633620.4322788771,,
tcp,2048,0.003010771,680224.4342063876,,
tcp,2048,0.004165401,491669.34948159853,,
tcp,2048,0.003624769,565001.5214762652,,
tcp,2048,0.002977481,687829.7460168512,,
tcp,2048,0.003133606,653560.1476382161,,
tcp,2048,0.003893412,526016.7688392597,,
tcp,2048,0.003055191,670334.5224570248,,
tcp,2048,0.002925254,700110.144281488,,
tcp,2048,0.00385172,531710.5085520236,,
tcp,2048,0.002829206,723878.0067623213,,
tcp,2048,0.005210536,393049.7745337524,,
tcp,2048,0.003773704,542702.8722973503,,
tcp,2048,0.00301783,678633.322619233,,
tcp,2048,0.002920406,701272.357336617,,
tcp,2048,0.003477672,588899.7007193319,,
tcp,2048,0.003311269,618493.9973164367,,
tcp,2048,0.003361289,609290.0669951319,,
tcp,2048,0.003414784,599745.1083289601,,
tcp,2048,0.004081708,501750.7376813824,,
tcp,2048,0.003060861,669092.7814101981,,
tcp,2048,0.002901833,705760.8070485104,,
tcp,2048,0.003898664,525308.1568455246,,
tcp,2048,0.003453129,593085.2858378589,,
tcp,2048,0.003515238,582606.3555298389,,
tcp,2048,0.00306132,668992.4607685573,,
tcp,2048,0.002950317,694162.6950595478,,
tcp,2048,0.003755947,545268.6100203225,,
tcp,2048,0.00297329,688799.2762226355,,
tcp,2048,0.003569984,573672.0388662806,,
tcp,2048,0.002809794,728879.0566141148,,
tcp,2048,0.003903716,524628.3284952082,,
tcp,2048,0.003501551,584883.670122183,,
tcp,2048,0.003221683,635692.5867628814,,
tcp,2048,0.003551523,576654.0157560573,,
tcp,2048,0.003474054,589513.0012371714,,
tcp,2048,0.002967877,690055.5514935424,,
tcp,2048,0.003874588,528572.3282062506,,
tcp,2048,0.003442855,594855.1420260221,,
tcp,2048,0.003791186,540200.3489145613,,
tcp,2048,0.003703435,553000.1201587175,,
tcp,2048,0.003297724,621034.3861402591,,
tcp,2048,0.003716084,551117.789587103,,
tcp,2048,0.003803294,538480.5907721043,,
tcp,2048,0.003953984,517958.59568475746,,
tcp,2048,0.003655877,560193.9014906683,,
tcp,2048,0.002875291,712275.7313955353,,
tcp,2048,0.003047045,672126.6013465505,,
tcp,2048,0.003877083,528232.1786765979,,
tcp,2048,0.003509528,583554.2557289755,,
tcp,2048,0.003393566,603494.9666515989,,
tcp,2048,0.004093741,500275.90900352516,,
tcp,2048,0.003342843,612652.1646395,,
tcp,2048,0.003487746,587198.7237602739,,
tcp,2048,0.003573388,573125.5603925462,,
tcp,2048,0.003419617,598897.4788697098,,
tcp,2048,0.003119631,656487.8987290484,,
tcp,2048,0.002963211,691142.1427633739,,
tcp,2048,0.002888754,708956.1797231609,,
tcp,2048,0.002737722,748067.1887065232,,
tcp,2048,0.003317133,617400.6287960116,,
tcp,2048,0.003047916,671934.5283793911,,
tcp,2048,0.002974128,688605.1978932985,,
tcp,2048,0.004388765,466646.0838071758,,
tcp,2048,0.003538045,578850.7494958374,,
tcp,2048,0.00279656,732328.2890408216,,
tcp,2048,0.003993844,512789.1825519475,,
tcp,2048,0.003006361,681222.248425921,,
tcp,2048,0.003147095,650758.87445406,,
tcp,2048,0.003490736,586695.7569979512,,
tcp,2048,0.003383862,605225.6268133866,,
tcp,2048,0.003951579,518273.83433306025,,
tcp,2048,0.005106251,401077.0328368112,,
tcp,2048,0.00368861,555222.6990655016,,
tcp,2048,0.003037384,674264.4328145535,,
tcp,2048,0.003504346,584417.1779841373,,
tcp,2048,0.003793964,539804.8057387999,,
tcp,2048,0.002852119,718062.6053821737,,
tcp,2048,0.002940586,696459.821273719,,
tcp,2048,0.003434991,596216.9915437915,,
tcp,2048,0.003347031,611885.5785918924,,
tcp,2048,0.004068969,503321.6030891363,,
tcp,2048,0.004615152,443755.6986205438,,
tcp,2048,0.003983909,514067.9669139029,,
tcp,2048,0.003451898,593296.7891867025,,
tcp,2048,0.003524178,581128.4220036558,,
tcp,2048,0.00282273,725538.7514923497,,
tcp,2048,0.004010522,510656.71750460414,,
tcp,2048,0.003451215,593414.2034037288,,
tcp,2048,0.003177641,644503.2651580212,,
tcp,2048,0.003024859,677056.352048145,,
tcp,2048,0.003228581,634334.4026369479,,
tcp,2048,0.003524284,581110.9433859474,,
tcp,2048,0.002950373,694149.5193997505,,
tcp,2048,0.002987975,685414.0345886429,,
tcp,2048,0.003726483,549579.8585422233,,
tcp,2048,0.003116506,657146.1758777298,,
tcp,2048,0.003828926,534875.8372452223,,
tcp,2048,0.00302175,677752.9577231737,,
tcp,2048,0.002982054,686774.9544441516,,
tcp,2048,0.005098318,401701.11005237413,,
tcp,2048,0.002834602,722500.0194030767,,
tcp,2048,0.004083907,501480.56750557735,,
tcp,2048,0.003995628,512560.2283295642,,
tcp,2048,0.003974649,515265.62471302494,,
tcp,2048,0.002940178,696556.4669894136,,
tcp,2048,0.00272366,751929.3891308019,,
tcp,2048,0.003169366,646186.0195382925,,
tcp,2048,0.003004147,681724.296447544,,
tcp,2048,0.00294477,695470.2744187152,,
tcp,2048,0.003311033,618538.0816198449,,
tcp,2048,0.003745271,546822.9134820951,,
tcp,2048,0.00301328,679658.0470450805,,
tcp,2048,0.003020899,677943.8835922683,,
tcp,2048,0.002960312,691818.9704328462,,
tcp,2048,0.003148978,650369.7390073858,,
tcp,2048,0.00427673,478870.53893979744,,
tcp,2048,0.003633471,563648.3681856825,,
tcp,2048,0.004047578,505981.60183695046,,
tcp,2048,0.003764944,543965.5941761683,,
tcp,2048,0.00311578,657299.2958424536,,
tcp,2048,0.003752565,545760.0334704396,,
tcp,2048,0.003094032,661919.4630178356,,
tcp,2048,0.004204722,487071.44015704247,,
tcp,2048,0.003511848,583168.7476223344,,
tcp,2048,0.00317118,645816.3838066587,,
tcp,2048,0.003593896,569855.1098863183,,
tcp,2048,0.003223156,635402.0717582394,,
tcp,2048,0.005535532,369973.47319101397,,
tcp,2048,0.003282183,623974.9581300006,,
tcp,2048,0.003795088,539644.9304996353,,
tcp,2048,0.003935937,520333.53176130616,,
tcp,2048,0.003898875,525279.7281267032,,
tcp,2048,0.002932135,698467.1578900698,,
tcp,2048,0.003051193,671212.8665738287,,
tcp,2048,0.003823371,535652.9617450151,,
tcp,2048,0.003106085,659350.919244,,
tcp,2048,0.003594284,569793.59449615,,
tcp,2048,0.003207257,638551.8840554405,,
tcp,2048,0.00300102,682434.6388894443,,
