Transfer Protocall,number of messages,data size (bytes),average time (s),average throughput (bytes / sec),dropped messages
tcp,1024,0.026234537,39032.51656394775,,
tcp,1024,0.028281589,36207.30079911705,,
tcp,1024,0.025561207,40060.706053513044,,
tcp,1024,0.026941762,38007.90757486463,,
tcp,1024,0.030166991,33944.38643217681,,
tcp,1024,0.02520864,40620.99343717075,,
tcp,1024,0.027582698,37124.72217184846,,
tcp,1024,0.023420732,43721.94686314672,,
tcp,1024,0.02264885,45212.008556725836,,
tcp,1024,0.023257559,44028.69621872184,,
tcp,1024,0.02312398,44283.03432194631,,
tcp,1024,0.023824671,42980.65647999924,,
tcp,1024,0.023504209,43566.665017316685,,
tcp,1024,0.023237012,44067.62797213342,,
tcp,1024,0.024712193,41437.034746369936,,
tcp,1024,0.022976376,44567.515782297436,,
tcp,1024,0.023031272,44461.287244577725,,
tcp,1024,0.022886543,44742.44974437599,,
tcp,1024,0.023824326,42981.27888276881,,
tcp,1024,0.022718068,45074.25543404483,,
tcp,1024,0.024187169,42336.49667722584,,
tcp,1024,0.022829179,44854.8762966903,,
tcp,1024,0.031910081,32090.172381574335,,
tcp,1024,0.022726578,45057.37731390973,,
tcp,1024,0.026851877,38135.13669826508,,
tcp,1024,0.025225566,40593.73732189002,,
tcp,1024,0.033345693,30708.613553180614,,
tcp,1024,0.023126491,44278.22621252831,,
tcp,1024,0.040700902,25159.14757859666,,
tcp,1024,0.030453856,33624.64181875688,,
tcp,1024,0.02427718,42179.528264814944,,
tcp,1024,0.023131439,44268.75474543542,,
tcp,1024,0.023219834,44100.22914031168,,
tcp,1024,0.022979118,44562.197731000815,,
tcp,1024,0.023473947,43622.83002513382,,
tcp,1024,0.024305337,42130.66455322138,,
tcp,1024,0.023380965,43796.3103747001,,
tcp,1024,0.023591541,43405.388397476876,,
tcp,1024,0.025597226,40004.33484472107,,
udp,1,0.035196159,28.412191228025765,,
udp,1,0.024548455,40.735761171120544,,
udp,1,0.020716551,48.27058326455982,,
udp,1,0.021976722,45.502691438695905,,
udp,1,0.023050787,43.38246672445501,,
udp,1,0.021596152,46.304545365303966,,
udp,1,0.025138522,39.779586087042034,,
udp,1,0.020986023,47.650762605187275,,
udp,1,0.020938663,47.75854122108943,,
udp,1,0.020495275,48.79173370447579,,
udp,1,0.021001938,47.61465346674197,,
udp,1,0.020704042,48.299747459940434,,
udp,1,0.020654808,48.41487754328193,,
udp,1,0.022727966,43.99865786494049,,
udp,1,0.028714892,34.82513533395842,,
udp,1,0.020618905,48.49918072758956,,
udp,1,0.020945771,47.742334240167146,,
udp,1,0.020832825,48.00117122857798,,
udp,1,0.02074551,48.203201560241226,,
